0.0278	0.1121	0.53668	0.32342	3
0.00018	0.00367	0.96276	0.0334	3
0.0206	0.04672	0.62123	0.31145	3
0.00165	0.00956	0.96174	0.02704	3
0.00018	0.16047	0.75371	0.08564	3
0.19691	0.01303	0.71655	0.07352	3
0.00129	0.01096	0.92992	0.05783	3
0.02762	0.04487	0.78144	0.14607	3
0.03339	0.72183	0.06077	0.184	2
0.00523	0.95871	8e-05	0.03599	2
0.00185	0.00269	0.96037	0.03509	3
0.02423	0.76847	0.01863	0.18866	2
0.07909	0.04041	0.65465	0.22585	3
0.0166	0.76329	0.02928	0.19083	2
0.00208	0.46818	0.01869	0.51106	2
0.00313	0.12435	0.35227	0.52024	3
0.00134	0.00364	0.98829	0.00673	3
0.00165	0.78277	0.08252	0.13306	2
0.58497	0.28341	0.00814	0.12347	1
0.00221	0.95924	0.00075	0.0378	2
0.04455	0.2076	0.64195	0.10589	3
0.00677	0.91831	0.00267	0.07226	2
0.05211	0.48464	0.13974	0.32352	3
0.00095	0.03381	0.86623	0.09901	3
0.0035	0.90545	0.0012	0.08986	2
0.00388	0.75125	0.00637	0.23851	2
0.02243	0.06951	0.65372	0.25434	3
0.00088	0.99002	0.00026	0.00884	2
0.14749	0.57611	0.00837	0.26803	1
0.00019	0.71143	0.01483	0.27354	2
0.00153	0.05977	0.82321	0.11549	3
0.00154	0.01806	0.91672	0.06368	3
0.0061	0.78565	0.0705	0.13774	2
0.01887	0.00436	0.96612	0.01065	3
0.10268	0.85427	0.00586	0.03719	2
0.41418	0.53442	0.02429	0.0271	1
0.01165	0.76968	0.05827	0.1604	2
0.00016	0.00077	0.9916	0.00747	3
0.00362	0.94663	0.00096	0.04879	2
0.0013	0.03118	0.84299	0.12453	3
0.03069	0.39133	0.38708	0.1909	3
0.59937	0.13822	0.05671	0.20569	1
0.09176	0.46774	0.07229	0.36821	3
0.00096	0.08251	0.70412	0.21241	3
0.00461	0.00571	0.97198	0.0177	3
0.00913	0.79577	0.00262	0.19248	2
0.00356	0.58013	0.00027	0.41605	2
0.00182	0.13337	0.70333	0.16148	3
0.00407	0.65475	0.02499	0.31619	2
0.0	0.0	0.99975	0.00025	3
0.00274	0.18446	0.75939	0.05341	3
0.03453	0.07825	0.82139	0.06584	3
0.00413	0.00627	0.9755	0.01411	3
0.00091	0.00159	0.99561	0.00189	3
0.01716	0.03578	0.90407	0.04299	3
0.02485	0.00208	0.94839	0.02468	3
0.00566	0.09817	0.82667	0.0695	3
0.01375	0.59551	0.02614	0.36459	2
0.02736	0.05733	0.88648	0.02883	3
6e-05	0.00547	0.98535	0.00913	3
0.06715	0.48718	0.04304	0.40262	2
0.00081	0.89933	0.035	0.06485	2
0.00318	0.42163	0.28495	0.29025	3
0.00015	0.02272	0.67264	0.30449	3
0.01209	0.07527	0.79123	0.1214	3
0.00096	0.00739	0.98017	0.01149	3
0.00232	0.94745	0.00085	0.04938	2
0.12276	0.0633	0.60008	0.21386	3
0.32415	0.18835	0.05968	0.42783	1
0.0559	0.64436	0.01305	0.28669	2
0.00091	0.01417	0.93791	0.04701	3
0.00792	0.00488	0.93071	0.05649	3
0.00095	0.9335	0.02027	0.04527	2
0.06773	0.28733	0.46271	0.18223	3
0.00683	0.96807	0.00015	0.02496	2
0.00711	0.01166	0.97059	0.01063	3
0.01447	0.19436	0.4526	0.33858	3
0.01513	0.00706	0.91964	0.05817	3
0.00318	0.2906	0.23671	0.4695	3
0.00879	0.36175	0.08353	0.54593	3
0.00109	0.07903	0.7861	0.13379	3
0.00166	0.00327	0.99132	0.00374	3
0.00085	0.83513	0.00028	0.16374	2
0.00026	0.71094	0.1059	0.1829	2
0.03952	0.03383	0.88395	0.04269	3
0.05395	0.63342	0.00088	0.31174	2
